object_id,timestep,labelimage_oid,User Label,Predicted Class,Probability of dividing,Probability of normal,Probability of bad segmentations,Convexity,Object Area,Number of Defects,Skewness of Defect Area,Mean Defect Displacement,Kurtosis of Defect Area,Mean Defect Area,Convex Hull Area,Variance of Defect Area,Principal components of the object_0,Principal components of the object_1,Principal components of the object_2,Principal components of the object_3,Maximum intensity,Size in pixels,Variance of Intensity,Radii of the object_0,Radii of the object_1,Total Intensity,Kurtosis of Intensity,Histogram of Intensity_0,Histogram of Intensity_1,Histogram of Intensity_2,Histogram of Intensity_3,Histogram of Intensity_4,Histogram of Intensity_5,Histogram of Intensity_6,Histogram of Intensity_7,Histogram of Intensity_8,Histogram of Intensity_9,Histogram of Intensity_10,Histogram of Intensity_11,Histogram of Intensity_12,Histogram of Intensity_13,Histogram of Intensity_14,Histogram of Intensity_15,Histogram of Intensity_16,Histogram of Intensity_17,Histogram of Intensity_18,Histogram of Intensity_19,Histogram of Intensity_20,Histogram of Intensity_21,Histogram of Intensity_22,Histogram of Intensity_23,Histogram of Intensity_24,Histogram of Intensity_25,Histogram of Intensity_26,Histogram of Intensity_27,Histogram of Intensity_28,Histogram of Intensity_29,Histogram of Intensity_30,Histogram of Intensity_31,Histogram of Intensity_32,Histogram of Intensity_33,Histogram of Intensity_34,Histogram of Intensity_35,Histogram of Intensity_36,Histogram of Intensity_37,Histogram of Intensity_38,Histogram of Intensity_39,Histogram of Intensity_40,Histogram of Intensity_41,Histogram of Intensity_42,Histogram of Intensity_43,Histogram of Intensity_44,Histogram of Intensity_45,Histogram of Intensity_46,Histogram of Intensity_47,Histogram of Intensity_48,Histogram of Intensity_49,Histogram of Intensity_50,Histogram of Intensity_51,Histogram of Intensity_52,Histogram of Intensity_53,Histogram of Intensity_54,Histogram of Intensity_55,Histogram of Intensity_56,Histogram of Intensity_57,Histogram of Intensity_58,Histogram of Intensity_59,Histogram of Intensity_60,Histogram of Intensity_61,Histogram of Intensity_62,Histogram of Intensity_63,Mean Intensity,Skewness of Intensity,Quantiles of Intensity_0,Quantiles of Intensity_1,Quantiles of Intensity_2,Quantiles of Intensity_3,Quantiles of Intensity_4,Quantiles of Intensity_5,Quantiles of Intensity_6,Minimum intensity,Maximum intensity in neighborhood,Variance of Intensity in neighborhood,Total Intensity in neighborhood,Kurtosis of Intensity in neighborhood,Histogram of Intensity in neighborhood_0,Histogram of Intensity in neighborhood_1,Histogram of Intensity in neighborhood_2,Histogram of Intensity in neighborhood_3,Histogram of Intensity in neighborhood_4,Histogram of Intensity in neighborhood_5,Histogram of Intensity in neighborhood_6,Histogram of Intensity in neighborhood_7,Histogram of Intensity in neighborhood_8,Histogram of Intensity in neighborhood_9,Histogram of Intensity in neighborhood_10,Histogram of Intensity in neighborhood_11,Histogram of Intensity in neighborhood_12,Histogram of Intensity in neighborhood_13,Histogram of Intensity in neighborhood_14,Histogram of Intensity in neighborhood_15,Histogram of Intensity in neighborhood_16,Histogram of Intensity in neighborhood_17,Histogram of Intensity in neighborhood_18,Histogram of Intensity in neighborhood_19,Histogram of Intensity in neighborhood_20,Histogram of Intensity in neighborhood_21,Histogram of Intensity in neighborhood_22,Histogram of Intensity in neighborhood_23,Histogram of Intensity in neighborhood_24,Histogram of Intensity in neighborhood_25,Histogram of Intensity in neighborhood_26,Histogram of Intensity in neighborhood_27,Histogram of Intensity in neighborhood_28,Histogram of Intensity in neighborhood_29,Histogram of Intensity in neighborhood_30,Histogram of Intensity in neighborhood_31,Histogram of Intensity in neighborhood_32,Histogram of Intensity in neighborhood_33,Histogram of Intensity in neighborhood_34,Histogram of Intensity in neighborhood_35,Histogram of Intensity in neighborhood_36,Histogram of Intensity in neighborhood_37,Histogram of Intensity in neighborhood_38,Histogram of Intensity in neighborhood_39,Histogram of Intensity in neighborhood_40,Histogram of Intensity in neighborhood_41,Histogram of Intensity in neighborhood_42,Histogram of Intensity in neighborhood_43,Histogram of Intensity in neighborhood_44,Histogram of Intensity in neighborhood_45,Histogram of Intensity in neighborhood_46,Histogram of Intensity in neighborhood_47,Histogram of Intensity in neighborhood_48,Histogram of Intensity in neighborhood_49,Histogram of Intensity in neighborhood_50,Histogram of Intensity in neighborhood_51,Histogram of Intensity in neighborhood_52,Histogram of Intensity in neighborhood_53,Histogram of Intensity in neighborhood_54,Histogram of Intensity in neighborhood_55,Histogram of Intensity in neighborhood_56,Histogram of Intensity in neighborhood_57,Histogram of Intensity in neighborhood_58,Histogram of Intensity in neighborhood_59,Histogram of Intensity in neighborhood_60,Histogram of Intensity in neighborhood_61,Histogram of Intensity in neighborhood_62,Histogram of Intensity in neighborhood_63,Mean Intensity in neighborhood,Skewness of Intensity in neighborhood,Minimum intensity in neighborhood,Length of the Skeleton,Number of Branches,Diameter,Euclidean Diameter,Average Branch Length,Number of Holes,Bounding Box Minimum_0,Bounding Box Minimum_1,Bounding Box Maximum_0,Bounding Box Maximum_1,Center of the object_0,Center of the object_1
10,0,11,0,normal,0.09,0.91,0.0,0.7878788,208.0,2.0,0.0,10.208046,0.0,28.0,264.0,242.0,0.9974261,0.071701914,0.071701914,-0.9974261,493.0,208.0,3056.894,6.0403414,2.908116,78517.0,-0.053587068,0.0,0.0,4.0,5.0,11.0,13.0,9.0,21.0,42.0,41.0,31.0,23.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,377.48557,-0.6331386,229.0,292.13245,349.44272,385.04428,417.0,443.6038,493.0,229.0,415.0,4973.856,386113.0,3.1647308,9.0,256.0,831.0,485.0,215.0,66.0,44.0,19.0,21.0,16.0,13.0,14.0,14.0,16.0,10.0,10.0,9.0,15.0,15.0,7.0,4.0,8.0,9.0,6.0,6.0,5.0,13.0,5.0,10.0,8.0,8.0,3.0,5.0,9.0,7.0,7.0,9.0,6.0,3.0,4.0,15.0,3.0,7.0,5.0,8.0,17.0,21.0,14.0,14.0,11.0,16.0,12.0,20.0,13.0,14.0,9.0,8.0,9.0,6.0,3.0,4.0,4.0,0.0,3.0,157.21213,2.133881,111.0,60.35534,7.0,23.556349,16.492422,8.622191,0.0,791.0,0.0,815.0,11.0,803.3173,4.1826925
11,0,12,0,normal,0.4,0.56,0.04,0.875,14.0,2.0,0.0,3.5463405,0.0,1.0,16.0,0.0,1.0,1.0969286e-15,1.0969286e-15,-1.0,333.0,14.0,356.2092,2.0615528,0.49487165,4157.0,-0.81328106,0.0,0.0,0.0,0.0,6.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296.92856,0.4165883,269.0,274.05676,281.64194,295.41876,312.0328,324.3229,333.0,269.0,493.0,10653.901,329269.0,-0.44254223,7.0,163.0,490.0,226.0,71.0,43.0,19.0,17.0,13.0,18.0,12.0,12.0,14.0,13.0,15.0,7.0,4.0,10.0,10.0,7.0,11.0,11.0,9.0,11.0,6.0,5.0,12.0,7.0,10.0,6.0,8.0,8.0,15.0,7.0,9.0,11.0,18.0,28.0,18.0,21.0,20.0,29.0,21.0,29.0,22.0,21.0,16.0,13.0,14.0,12.0,11.0,11.0,4.0,6.0,7.0,5.0,6.0,5.0,3.0,2.0,1.0,0.0,1.0,1.0,198.11612,1.070835,111.0,1.0,1.0,1.0,1.0,1.0,0.0,822.0,0.0,830.0,2.0,825.5,0.42857143
12,0,13,0,normal,0.07,0.93,0.0,0.85546875,219.0,3.0,1.4796398,8.9968195,0.0,12.333333,256.0,190.33333,-0.689787,-0.7240124,0.7240124,-0.689787,467.0,219.0,2924.3572,4.5028644,3.9917479,78050.0,-0.6632531,0.0,0.0,3.0,13.0,19.0,15.0,24.0,37.0,37.0,30.0,26.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356.3927,-0.2604534,232.0,274.30765,319.10367,360.91278,398.46548,426.7794,467.0,232.0,559.0,718.50775,334878.0,97.78593,90.0,1264.0,926.0,132.0,34.0,12.0,9.0,16.0,7.0,7.0,12.0,5.0,6.0,8.0,7.0,9.0,2.0,3.0,4.0,2.0,3.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,129.99922,8.671644,112.0,53.698486,8.0,20.485281,15.231546,6.712311,0.0,873.0,0.0,889.0,16.0,879.9315,6.675799
13,0,14,0,normal,0.06,0.93,0.01,0.7733333,232.0,2.0,0.0,9.393342,0.0,34.0,300.0,450.0,0.9707976,0.23989998,0.23989998,-0.9707976,480.0,232.0,2487.9465,4.907231,4.0078974,80282.0,-0.40529397,0.0,0.0,4.0,15.0,18.0,21.0,39.0,41.0,38.0,35.0,15.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,346.0431,-0.19518259,228.0,272.47552,314.40625,349.1395,384.3602,407.85187,480.0,228.0,430.0,5412.7837,425711.0,1.8106338,77.0,600.0,734.0,331.0,104.0,44.0,22.0,15.0,22.0,8.0,13.0,13.0,11.0,14.0,8.0,12.0,11.0,20.0,12.0,7.0,14.0,12.0,18.0,7.0,11.0,9.0,9.0,4.0,15.0,7.0,9.0,10.0,9.0,8.0,13.0,11.0,17.0,18.0,25.0,20.0,17.0,22.0,19.0,19.0,14.0,11.0,22.0,13.0,10.0,16.0,11.0,12.0,6.0,7.0,5.0,3.0,7.0,7.0,5.0,3.0,1.0,2.0,2.0,2.0,166.29337,1.7900572,117.0,73.59798,8.0,23.899494,14.21267,9.199747,0.0,968.0,0.0,988.0,15.0,978.4009,5.965517
14,0,15,0,normal,0.0,0.97,0.03,0.86153847,336.0,4.0,1.5705422,12.71616,2.417092,13.5,390.0,20.333334,0.024537863,-0.9996989,0.9996989,0.024537863,462.0,336.0,2254.8303,6.6338096,4.059123,114573.0,-0.39908287,0.0,0.0,7.0,26.0,21.0,43.0,48.0,64.0,73.0,39.0,10.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340.99106,-0.29900765,227.0,267.61563,307.23074,346.67017,375.85553,398.0243,462.0,227.0,525.0,8970.81,334313.0,3.1500995,28.0,453.0,719.0,183.0,50.0,28.0,21.0,22.0,15.0,12.0,10.0,12.0,10.0,12.0,14.0,15.0,13.0,9.0,10.0,9.0,7.0,4.0,3.0,5.0,2.0,5.0,3.0,3.0,5.0,2.0,5.0,3.0,12.0,10.0,11.0,13.0,8.0,7.0,4.0,7.0,10.0,3.0,8.0,9.0,7.0,8.0,6.0,8.0,10.0,12.0,11.0,12.0,10.0,5.0,15.0,9.0,4.0,4.0,3.0,3.0,6.0,1.0,0.0,2.0,173.21918,2.116905,114.0,81.01219,11.0,28.142136,24.083189,7.3647447,0.0,1009.0,2.0,1024.0,28.0,1015.9167,14.889881
15,0,16,0,normal,0.01,0.86,0.13,0.7800512,305.0,4.0,0.2918012,10.924637,-0.6838056,21.5,391.0,73.0,0.9938125,0.11107074,0.11107074,-0.9938125,365.0,305.0,610.93604,5.871037,4.1584764,87759.0,-0.2718326,0.0,0.0,9.0,58.0,95.0,98.0,38.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287.73444,0.21176349,225.0,252.0012,269.24847,288.29843,306.8379,323.4628,365.0,225.0,536.0,6239.794,523235.0,3.6465018,79.0,883.0,899.0,354.0,83.0,39.0,24.0,26.0,23.0,20.0,32.0,22.0,21.0,13.0,14.0,14.0,19.0,20.0,16.0,19.0,17.0,15.0,18.0,15.0,20.0,19.0,12.0,20.0,28.0,26.0,30.0,19.0,23.0,24.0,10.0,19.0,8.0,16.0,9.0,8.0,9.0,10.0,10.0,8.0,10.0,7.0,8.0,6.0,5.0,6.0,6.0,4.0,4.0,5.0,5.0,2.0,2.0,1.0,3.0,2.0,3.0,0.0,0.0,1.0,169.16748,2.1183007,116.0,141.36754,21.0,25.31371,22.090721,6.731787,0.0,288.0,3.0,311.0,20.0,299.57706,11.009836
16,0,17,0,normal,0.0,0.78,0.22,0.7611336,376.0,4.0,-0.61538506,12.04385,0.792521,29.5,494.0,179.66667,-0.12540963,-0.99210507,0.99210507,-0.12540963,370.0,376.0,618.9785,6.4969373,4.67369,111080.0,0.056895144,0.0,0.0,5.0,45.0,108.0,141.0,57.0,18.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295.42554,0.15501738,222.0,260.39737,276.60706,295.72174,311.54465,330.8121,370.0,222.0,452.0,5290.9067,578896.0,0.88744944,65.0,559.0,1167.0,556.0,111.0,44.0,32.0,33.0,21.0,18.0,13.0,12.0,10.0,11.0,13.0,13.0,11.0,20.0,11.0,15.0,12.0,12.0,14.0,21.0,29.0,24.0,26.0,25.0,28.0,17.0,22.0,19.0,27.0,34.0,21.0,45.0,30.0,28.0,28.0,45.0,37.0,34.0,34.0,23.0,24.0,19.0,10.0,6.0,6.0,11.0,3.0,3.0,4.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,167.16605,1.5514594,114.0,136.71068,17.0,27.727922,25.0,8.041804,0.0,401.0,3.0,420.0,29.0,410.53458,15.561171
17,0,18,0,normal,0.0,0.96,0.04,0.7668845,352.0,4.0,1.731648,11.269594,2.952136,26.75,459.0,682.9167,0.20907788,-0.977899,0.977899,0.20907788,389.0,352.0,806.7688,7.1323557,3.963861,108262.0,-0.41652387,0.0,0.0,1.0,20.0,76.0,121.0,73.0,48.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307.5625,0.30492124,234.0,271.37207,287.86124,306.16788,329.36215,350.89786,389.0,234.0,404.0,3629.553,640309.0,1.6548986,6.0,37.0,231.0,416.0,754.0,496.0,329.0,248.0,84.0,75.0,45.0,26.0,38.0,25.0,34.0,18.0,20.0,17.0,16.0,14.0,14.0,16.0,13.0,18.0,21.0,13.0,17.0,22.0,24.0,20.0,14.0,22.0,18.0,29.0,25.0,21.0,24.0,23.0,23.0,25.0,20.0,25.0,26.0,21.0,37.0,27.0,37.0,17.0,17.0,20.0,12.0,15.0,8.0,8.0,6.0,2.0,2.0,2.0,1.0,4.0,5.0,0.0,1.0,1.0,175.66777,1.7250606,122.0,126.46804,17.0,29.485281,22.825424,7.4392962,0.0,120.0,6.0,137.0,33.0,128.7017,18.326704
18,0,19,0,normal,0.01,0.93,0.06,0.70927316,283.0,4.0,0.63159674,9.942276,-1.8429016,29.0,399.0,603.3333,0.7240484,-0.6897492,-0.6897492,-0.7240484,404.0,283.0,1189.8063,5.781449,3.954547,89195.0,-0.019703146,0.0,0.0,8.0,15.0,43.0,65.0,81.0,49.0,14.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315.17667,-0.18566285,223.0,269.86288,292.4063,317.48294,338.26172,358.82343,404.0,223.0,389.0,3802.619,632593.0,0.44932577,8.0,33.0,102.0,261.0,407.0,456.0,387.0,299.0,176.0,140.0,50.0,38.0,38.0,31.0,30.0,27.0,24.0,16.0,26.0,16.0,9.0,17.0,18.0,15.0,17.0,16.0,12.0,25.0,16.0,20.0,14.0,15.0,19.0,26.0,24.0,22.0,40.0,28.0,38.0,26.0,29.0,45.0,38.0,35.0,34.0,27.0,21.0,33.0,24.0,15.0,21.0,16.0,13.0,16.0,13.0,10.0,5.0,6.0,6.0,3.0,1.0,1.0,0.0,1.0,186.33078,1.3785565,126.0,110.225395,17.0,24.31371,21.189621,6.4838467,0.0,93.0,7.0,114.0,26.0,102.62191,15.590106
19,0,20,0,normal,0.0,1.0,0.0,0.8,360.0,4.0,-0.15800287,12.15709,-3.720635,22.5,450.0,105.0,0.99583626,-0.09115996,-0.09115996,-0.99583626,478.0,360.0,2090.9143,6.184732,4.657502,127112.0,-0.16431953,0.0,0.0,0.0,13.0,23.0,31.0,64.0,77.0,72.0,40.0,24.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,353.0889,0.05997417,245.0,290.67188,322.9358,353.24432,382.31293,413.29947,478.0,245.0,455.0,5993.7285,576845.0,2.2429335,117.0,1018.0,1115.0,358.0,71.0,31.0,51.0,16.0,26.0,14.0,19.0,8.0,15.0,13.0,12.0,11.0,8.0,9.0,8.0,9.0,14.0,20.0,15.0,7.0,13.0,10.0,9.0,10.0,12.0,9.0,13.0,16.0,13.0,18.0,16.0,16.0,28.0,23.0,35.0,31.0,19.0,22.0,19.0,20.0,23.0,23.0,16.0,23.0,27.0,12.0,15.0,12.0,12.0,8.0,7.0,8.0,4.0,3.0,3.0,1.0,4.0,2.0,0.0,3.0,162.81259,1.9205209,114.0,142.53911,18.0,26.727922,23.537205,7.918839,0.0,500.0,8.0,525.0,26.0,512.0944,15.975
20,0,21,0,normal,0.03,0.91,0.06,0.7254902,259.0,4.0,1.1761957,9.903196,0.38168505,24.5,357.0,181.66667,0.3696973,-0.92915225,0.92915225,0.3696973,415.0,259.0,1507.795,5.301897,3.8957803,86770.0,-0.26343128,0.0,0.0,3.0,16.0,22.0,25.0,57.0,69.0,51.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335.01932,-0.62649935,238.0,274.38147,313.21954,340.37646,362.92212,381.0021,415.0,238.0,1175.0,26628.402,709435.0,11.432986,1483.0,890.0,115.0,86.0,57.0,45.0,43.0,32.0,41.0,35.0,32.0,26.0,31.0,38.0,56.0,75.0,87.0,66.0,51.0,34.0,21.0,7.0,9.0,6.0,3.0,3.0,4.0,3.0,4.0,5.0,4.0,3.0,1.0,4.0,1.0,3.0,6.0,7.0,1.0,5.0,1.0,7.0,3.0,1.0,5.0,5.0,6.0,1.0,4.0,2.0,3.0,6.0,7.0,4.0,4.0,2.0,1.0,2.0,0.0,4.0,4.0,4.0,3.0,4.0,202.34883,3.132124,111.0,113.81118,18.0,22.727922,18.439089,6.3228436,0.0,816.0,9.0,833.0,30.0,824.251,18.513514
21,0,22,0,normal,0.34,0.58,0.08,0.7644231,159.0,4.0,1.9073409,7.803891,3.6935432,12.25,208.0,42.916668,0.9672945,0.25365585,0.25365585,-0.9672945,337.0,159.0,439.64267,4.1078243,3.1000922,43072.0,0.491934,0.0,0.0,7.0,73.0,52.0,20.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.8931,0.94434285,233.0,246.09677,253.85107,266.77493,284.8524,303.84445,337.0,233.0,1289.0,15760.024,587066.0,31.810818,1783.0,600.0,140.0,82.0,58.0,64.0,76.0,99.0,89.0,95.0,82.0,28.0,13.0,6.0,7.0,2.0,5.0,1.0,1.0,5.0,4.0,5.0,4.0,2.0,4.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,4.0,1.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,5.0,2.0,2.0,1.0,0.0,1.0,176.77386,5.0968156,115.0,68.941124,14.0,17.485281,15.132746,4.924366,0.0,364.0,12.0,380.0,25.0,371.04404,18.232704
22,0,23,0,normal,0.0,0.94,0.06,0.816,306.0,4.0,0.8353175,11.425379,-1.2494149,17.25,375.0,206.91667,0.99673325,0.08076381,0.08076381,-0.99673325,417.0,306.0,1186.301,6.419497,3.8533154,95802.0,0.089601494,0.0,0.0,1.0,20.0,64.0,79.0,81.0,36.0,13.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313.07843,0.49953824,242.0,270.49765,287.51965,311.10147,333.59888,358.18298,417.0,242.0,451.0,4616.3687,574203.0,2.8693209,81.0,909.0,1358.0,446.0,74.0,31.0,38.0,20.0,23.0,16.0,16.0,11.0,11.0,14.0,11.0,10.0,9.0,9.0,11.0,11.0,16.0,17.0,7.0,13.0,12.0,18.0,9.0,19.0,15.0,16.0,15.0,15.0,22.0,25.0,30.0,29.0,37.0,40.0,34.0,26.0,30.0,16.0,15.0,12.0,12.0,13.0,5.0,11.0,11.0,6.0,5.0,6.0,5.0,3.0,2.0,6.0,2.0,1.0,2.0,1.0,2.0,2.0,0.0,1.0,155.48416,2.044605,112.0,109.15433,17.0,27.31371,22.135944,6.4208426,0.0,560.0,12.0,585.0,27.0,572.25165,18.254902
23,0,24,bad segmentations,bad segmentations,0.0,0.33,0.67,0.63756615,482.0,4.0,0.45024252,13.037102,0.57647413,68.5,756.0,2391.0,0.74387884,-0.6683145,-0.6683145,-0.74387884,536.0,482.0,3979.8696,7.7693033,5.337881,162556.0,0.004472971,0.0,0.0,10.0,42.0,63.0,91.0,85.0,49.0,34.0,38.0,22.0,20.0,15.0,7.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,337.2531,0.75790733,231.0,264.7901,292.10638,324.17923,376.8835,432.86237,536.0,231.0,1289.0,12880.673,829131.0,34.13094,2318.0,933.0,192.0,135.0,96.0,77.0,80.0,122.0,156.0,152.0,133.0,70.0,49.0,24.0,19.0,12.0,5.0,3.0,1.0,5.0,4.0,5.0,4.0,2.0,4.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,4.0,1.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,5.0,2.0,2.0,1.0,0.0,1.0,177.65823,5.0094223,115.0,185.82338,27.0,34.55635,27.802877,6.882347,0.0,312.0,15.0,340.0,42.0,324.57675,27.732365
